idx,target,predict
3365,8.53,4.24999999999994
3366,8.53,4.24999999999994
3367,8.53,4.24999999999994
3368,8.53,4.24999999999994
3369,8.53,4.24999999999994
3370,8.53,4.24999999999994
3371,8.53,4.24999999999994
3372,8.53,4.24999999999994
3373,8.53,4.24999999999994
3374,8.53,4.24999999999994
3375,8.53,4.24999999999994
3376,8.53,4.24999999999994
3377,8.53,4.24999999999994
3378,8.53,4.24999999999994
3379,8.53,4.24999999999994
3380,8.53,4.24999999999994
3381,8.53,4.24999999999994
3382,8.53,4.24999999999994
3383,8.53,4.24999999999994
3384,8.53,4.24999999999994
3385,8.53,4.24999999999994
3386,8.53,4.24999999999994
3387,8.53,4.24999999999994
3388,8.53,4.24999999999994
3389,8.53,4.24999999999994
3390,8.53,4.24999999999994
3391,8.53,4.24999999999994
3392,8.53,4.24999999999994
3393,8.53,4.24999999999994
3394,8.53,4.24999999999994
3395,8.53,4.24999999999994
3396,8.53,4.24999999999994
3397,8.53,4.24999999999994
3398,8.53,4.24999999999994
3399,8.53,4.24999999999994
3400,8.53,4.24999999999994
3401,8.53,4.24999999999994
3402,8.53,4.24999999999994
3403,8.53,4.24999999999994
3404,8.53,4.24999999999994
3405,8.53,4.24999999999994
3406,8.53,4.24999999999994
3407,8.53,4.24999999999994
3408,8.53,4.24999999999994
3409,8.53,4.24999999999994
3410,8.53,4.24999999999994
3411,8.53,4.24999999999994
3412,8.53,4.24999999999994
3413,8.53,4.24999999999994
3414,8.53,4.24999999999994
3415,8.53,4.24999999999994
3416,8.53,4.24999999999994
3417,8.53,4.24999999999994
3418,8.53,4.24999999999994
3419,8.53,4.24999999999994
3420,8.53,4.24999999999994
3421,8.53,4.24999999999994
3422,8.53,4.24999999999994
3423,8.53,4.24999999999994
3424,8.53,4.24999999999994
3425,8.53,4.24999999999994
3426,8.53,4.24999999999994
3427,8.53,4.24999999999994
3428,8.53,4.24999999999994
3429,8.53,4.24999999999994
3430,8.53,4.24999999999994
3431,8.53,4.24999999999994
3432,8.53,4.24999999999994
3433,8.53,4.24999999999994
3434,8.53,4.24999999999994
3435,8.53,4.24999999999994
3436,8.53,4.24999999999994
3437,8.53,4.24999999999994
3438,8.53,4.24999999999994
3439,8.53,4.24999999999994
3440,8.53,4.24999999999994
3441,8.53,4.24999999999994
3442,8.53,4.24999999999994
3443,8.53,4.24999999999994
3444,8.53,4.24999999999994
3445,8.53,4.24999999999994
3446,8.53,4.24999999999994
3447,8.53,4.24999999999994
3448,8.53,4.24999999999994
3449,8.53,4.24999999999994
3450,8.53,4.24999999999994
3451,8.53,4.24999999999994
3452,8.53,4.24999999999994
3453,8.53,4.24999999999994
3454,8.53,4.24999999999994
3455,8.53,4.24999999999994
3456,8.53,4.24999999999994
3457,8.53,4.24999999999994
3458,8.53,4.24999999999994
3459,8.53,4.24999999999994
3460,8.53,4.24999999999994
3461,8.53,4.24999999999994
3462,8.53,4.24999999999994
3463,8.53,4.24999999999994
3464,8.53,4.24999999999994
3465,8.53,4.24999999999994
3466,8.53,4.24999999999994
3467,8.53,4.24999999999994
3468,8.53,4.24999999999994
3469,8.53,4.24999999999994
3470,8.53,4.24999999999994
3471,8.53,4.24999999999994
3472,8.53,4.24999999999994
3473,8.53,4.24999999999994
3474,8.53,4.24999999999994
3475,8.53,4.24999999999994
3476,8.53,4.24999999999994
3477,8.53,4.24999999999994
3478,8.53,4.24999999999994
3479,8.53,4.24999999999994
3480,8.53,4.24999999999994
3481,8.53,4.24999999999994
3482,8.53,4.24999999999994
3483,8.53,4.24999999999994
3484,8.53,4.24999999999994
3485,8.53,4.24999999999994
3486,8.53,4.24999999999994
3487,8.53,4.24999999999994
3488,8.53,4.24999999999994
3489,8.53,4.24999999999994
3490,8.53,4.24999999999994
3491,8.53,4.24999999999994
3492,8.53,4.24999999999994
3493,8.53,4.24999999999994
3494,8.53,4.24999999999994
3495,8.53,4.24999999999994
3496,8.53,4.24999999999994
3497,8.53,4.24999999999994
3498,8.53,4.24999999999994
3499,8.53,4.24999999999994
3500,8.53,4.24999999999994
3501,8.53,4.24999999999994
3502,8.53,4.24999999999994
3503,8.53,4.24999999999994
3504,8.53,4.24999999999994
3505,8.53,4.24999999999994
3506,8.53,4.24999999999994
3507,8.53,4.24999999999994
3508,9.33,5.09999999999997
3509,10.13,5.94999999999999
3510,10.13,5.94999999999999
3511,10.93,6.80000000000001
3512,11.73,7.65000000000003
3513,11.73,7.65000000000003
3514,12.53,8.49999999999994
3515,13.33,9.34999999999997
3516,13.33,9.34999999999997
3517,14.13,10.2
3518,14.93,11.05
3519,14.93,11.05
3520,14.93,11.05
3521,15.73,11.9
3522,16.53,12.7499999999999
3523,16.53,12.7499999999999
3524,16.53,12.7499999999999
3525,16.53,12.7499999999999
3526,16.53,12.7499999999999
3527,16.53,12.7499999999999
3528,16.53,12.7499999999999
3529,17.33,13.6
3530,18.13,14.45
3531,18.13,14.45
3532,18.13,14.45
3533,18.13,14.45
3534,18.13,14.45
3535,18.13,14.45
3536,18.13,14.45
3537,18.13,14.45
3538,18.13,14.45
3539,18.13,14.45
3540,18.13,14.45
3541,18.13,14.45
3542,18.03,14.35
3543,18.03,14.35
3544,18.03,14.35
3545,18.03,14.35
3546,18.03,14.35
3547,18.03,14.35
3548,18.03,14.35
3549,18.03,14.35
3550,18.03,14.35
3551,18.03,14.35
3552,18.53,13.15
3553,18.53,13.15
3554,19.33,14.0000000000001
3555,20.13,14.8500000000001
3556,20.13,14.8500000000001
3557,20.13,14.8500000000001
3558,20.13,14.8500000000001
3559,20.13,14.8500000000001
3560,20.13,14.8500000000001
3561,20.13,14.8500000000001
3562,20.13,14.8500000000001
3563,20.13,14.8500000000001
3564,20.13,14.8500000000001
3565,20.13,14.8500000000001
3566,20.13,14.8500000000001
3567,20.13,14.8500000000001
3568,20.13,14.8500000000001
3569,20.13,14.8500000000001
3570,20.13,14.8500000000001
3571,20.13,14.8500000000001
3572,20.13,14.8500000000001
3573,20.13,14.8500000000001
3574,20.13,14.8500000000001
3575,20.13,14.8500000000001
3576,20.13,14.8500000000001
3577,20.03,14.7500000000001
3578,20.03,14.7500000000001
3579,20.03,14.7500000000001
3580,20.03,14.7500000000001
3581,20.03,14.7500000000001
3582,20.03,14.7500000000001
3583,20.03,14.7500000000001
3584,20.03,14.7500000000001
3585,20.03,14.7500000000001
3586,20.03,14.7500000000001
3587,20.03,14.7500000000001
3588,20.03,14.7500000000001
3589,20.03,14.7500000000001
3590,20.03,14.7500000000001
3591,20.03,14.7500000000001
3592,20.83,15.6
3593,21.63,16.45
3594,21.63,16.45
3595,21.63,16.45
3596,21.63,16.45
3597,21.63,16.45
3598,21.63,16.45
3599,21.63,16.45
3600,21.63,16.45
3601,21.63,16.45
3602,21.63,16.45
3603,21.63,16.45
3604,21.63,16.45
3605,21.63,16.45
3606,21.63,16.45
3607,21.63,16.45
3608,21.63,16.45
3609,21.63,16.45
3610,21.63,16.45
3611,21.63,16.45
3612,21.63,16.45
3613,21.63,16.45
3614,21.63,16.45
3615,21.63,16.45
3616,21.63,16.45
3617,21.63,16.45
3618,21.63,16.45
3619,21.63,16.45
3620,21.63,16.45
3621,21.63,16.45
3622,21.63,16.45
3623,21.63,16.45
3624,21.63,16.45
3625,21.63,16.45
3626,21.63,16.45
3627,21.63,16.45
3628,21.63,16.45
3629,21.63,16.45
3630,21.63,16.45
3631,21.63,16.45
3632,21.63,16.45
3633,21.63,16.45
3634,21.63,16.45
3635,21.63,16.45
3636,21.63,16.45
3637,21.63,16.45
3638,21.63,16.45
3639,21.63,16.45
3640,21.63,16.45
3641,21.63,16.45
3642,21.63,16.45
3643,21.63,16.45
3644,21.63,16.45
3645,21.63,16.45
3646,21.63,16.45
3647,21.63,16.45
3648,21.63,16.45
3649,21.63,16.45
3650,21.63,16.45
3651,21.63,16.45
3652,21.63,16.45
3653,21.63,16.45
3654,21.63,16.45
3655,21.63,16.45
3656,21.63,16.45
3657,21.63,16.45
3658,21.63,16.45
3659,21.63,16.45
3660,21.63,16.45
3661,21.63,16.45
3662,21.63,16.45
3663,21.63,16.45
3664,21.63,16.45
3665,21.63,16.45
3666,21.63,16.45
3667,21.63,16.45
3668,21.63,16.45
3669,21.63,16.45
3670,21.63,16.45
3671,21.63,16.45
3672,21.63,16.45
3673,21.63,16.45
3674,21.63,16.45
3675,21.63,16.45
3676,21.63,16.45
3677,21.63,16.45
3678,21.63,16.45
3679,21.63,16.45
3680,21.63,16.45
3681,21.63,16.45
3682,21.63,16.45
3683,21.63,16.45
3684,21.63,16.45
3685,21.63,16.45
3686,21.63,16.45
3687,21.63,16.45
3688,21.63,16.45
3689,21.63,16.45
3690,21.63,16.45
3691,21.63,16.45
3692,21.63,16.45
3693,21.63,16.45
3694,21.63,16.45
3695,21.63,16.45
3696,21.63,16.45
3697,21.63,16.45
3698,21.63,16.45
3699,21.63,16.45
3700,21.63,16.45
3701,21.63,16.45
3702,21.63,16.45
3703,21.63,16.45
3704,21.63,16.45
3705,21.63,16.45
3706,21.63,16.45
3707,21.63,16.45
3708,21.63,16.45
3709,21.63,16.45
3710,21.63,16.45
3711,22.43,17.3
3712,23.23,18.15
3713,23.23,18.15
3714,23.23,18.15
3715,23.23,18.15
3716,23.23,18.15
3717,23.23,18.15
3718,23.23,18.15
3719,23.23,18.15
3720,23.23,18.15
3721,23.23,18.15
3722,23.23,18.15
3723,23.23,18.15
3724,23.23,18.15
3725,23.23,18.15
3726,23.23,18.15
3727,23.23,18.15
3728,23.23,18.15
3729,23.23,18.15
3730,23.23,18.15
3731,23.23,18.15
3732,23.23,18.15
3733,23.23,18.15
3734,23.23,18.15
3735,23.23,18.15
3736,23.23,18.15
3737,23.23,18.15
3738,23.23,18.15
3739,23.23,18.15
3740,23.23,18.15
3741,23.23,18.15
3742,23.23,18.15
3743,23.23,18.15
3744,23.23,18.15
3745,23.23,18.15
3746,23.23,18.15
3747,23.23,18.15
3748,23.23,18.15
3749,23.23,18.15
3750,23.23,18.15
3751,23.23,18.15
3752,23.23,18.15
3753,23.23,18.15
3754,23.23,18.15
3755,23.23,18.15
3756,23.23,18.15
3757,23.23,18.15
3758,23.23,18.15
3759,23.23,18.15
3760,23.23,18.15
3761,23.23,18.15
3762,23.23,18.15
3763,23.23,18.15
3764,23.23,18.15
3765,23.23,18.15
3766,23.23,18.15
3767,23.23,18.15
3768,23.23,18.15
3769,23.23,18.15
3770,23.23,18.15
3771,23.23,18.15
3772,23.23,18.15
3773,23.23,18.15
3774,23.23,18.15
3775,23.23,18.15
3776,23.23,18.15
3777,23.23,18.15
3778,23.23,18.15
3779,23.23,18.15
3780,23.23,18.15
3781,23.23,18.15
3782,23.23,18.15
3783,23.23,18.15
3784,23.33,18.2500000000001
3785,23.33,18.2500000000001
3786,23.33,18.2500000000001
3787,23.33,18.2500000000001
3788,23.33,18.2500000000001
3789,23.33,18.2500000000001
3790,23.33,18.2500000000001
3791,23.33,18.2500000000001
3792,23.33,18.2500000000001
3793,23.33,18.2500000000001
3794,23.33,18.2500000000001
3795,23.33,18.2500000000001
3796,23.33,18.2500000000001
3797,23.33,18.2500000000001
3798,23.33,18.2500000000001
3799,23.33,18.2500000000001
3800,23.33,18.2500000000001
3801,23.33,18.2500000000001
3802,23.33,18.2500000000001
3803,23.33,18.2500000000001
3804,23.33,18.2500000000001
3805,23.33,18.2500000000001
3806,23.33,18.2500000000001
3807,23.33,18.2500000000001
3808,23.33,18.2500000000001
3809,23.33,18.2500000000001
3810,23.33,18.2500000000001
3811,23.33,18.2500000000001
3812,23.33,18.2500000000001
3813,23.33,18.2500000000001
3814,23.33,18.2500000000001
3815,23.33,18.2500000000001
3816,23.33,18.2500000000001
3817,23.33,18.2500000000001
3818,23.33,18.2500000000001
3819,23.33,18.2500000000001
3820,23.33,18.2500000000001
3821,23.33,18.2500000000001
3822,23.33,18.2500000000001
3823,23.33,18.2500000000001
3824,23.33,18.2500000000001
3825,23.33,18.2500000000001
3826,23.33,18.2500000000001
3827,23.33,18.2500000000001
3828,23.33,18.2500000000001
3829,23.33,18.2500000000001
3830,23.33,18.2500000000001
3831,23.33,18.2500000000001
3832,23.33,18.2500000000001
3833,23.33,18.2500000000001
3834,23.33,18.2500000000001
3835,23.33,18.2500000000001
3836,23.33,18.2500000000001
3837,23.33,18.2500000000001
3838,23.33,18.2500000000001
3839,23.33,18.2500000000001
3840,23.33,18.2500000000001
3841,23.33,18.2500000000001
3842,22.33,17.7500000000001
3843,22.33,17.7500000000001
3844,22.33,17.7500000000001
3845,22.33,17.7500000000001
3846,22.33,17.7500000000001
3847,22.33,17.7500000000001
3848,22.33,17.7500000000001
3849,22.33,17.7500000000001
3850,22.33,17.7500000000001
3851,22.33,17.7500000000001
3852,22.33,17.7500000000001
3853,22.33,17.7500000000001
3854,22.33,17.7500000000001
3855,22.33,17.7500000000001
3856,22.33,17.7500000000001
3857,22.33,17.7500000000001
3858,22.33,17.7500000000001
3859,22.33,17.7500000000001
3860,22.33,17.7500000000001
3861,22.33,17.7500000000001
3862,22.33,17.7500000000001
3863,22.33,17.7500000000001
3864,22.33,17.7500000000001
3865,22.33,17.7500000000001
3866,22.33,17.7500000000001
3867,22.33,17.7500000000001
3868,22.33,17.7500000000001
3869,22.33,17.7500000000001
3870,22.33,17.7500000000001
3871,22.33,17.7500000000001
3872,22.33,17.7500000000001
3873,22.33,17.7500000000001
3874,22.33,17.7500000000001
3875,22.33,17.7500000000001
3876,22.33,17.7500000000001
3877,22.33,17.7500000000001
3878,22.33,17.7500000000001
3879,22.33,17.7500000000001
3880,22.33,17.7500000000001
3881,22.33,17.7500000000001
3882,22.33,17.7500000000001
3883,22.33,17.7500000000001
3884,22.33,17.7500000000001
3885,22.33,17.7500000000001
3886,22.33,17.7500000000001
3887,22.33,17.7500000000001
3888,22.33,17.7500000000001
3889,22.33,17.7500000000001
3890,22.33,17.7500000000001
3891,22.33,17.7500000000001
3892,22.33,17.7500000000001
3893,22.33,17.7500000000001
3894,22.33,17.7500000000001
3895,22.33,17.7500000000001
3896,22.33,17.7500000000001
3897,22.33,17.7500000000001
3898,22.33,17.7500000000001
3899,22.33,17.7500000000001
3900,22.33,17.7500000000001
3901,22.33,17.7500000000001
3902,22.33,17.7500000000001
3903,22.33,17.7500000000001
3904,22.33,17.7500000000001
3905,22.33,17.7500000000001
3906,22.33,17.7500000000001
3907,22.33,17.7500000000001
3908,22.33,17.7500000000001
3909,22.33,17.7500000000001
3910,22.33,17.7500000000001
3911,22.33,17.7500000000001
3912,22.33,17.7500000000001
3913,22.33,17.7500000000001
3914,22.33,17.7500000000001
3915,22.33,17.7500000000001
3916,22.33,17.7500000000001
3917,22.33,17.7500000000001
3918,22.33,17.7500000000001
3919,22.33,17.7500000000001
3920,22.33,17.7500000000001
3921,22.33,17.7500000000001
3922,22.33,17.7500000000001
3923,22.33,17.7500000000001
3924,22.33,17.7500000000001
3925,22.33,17.7500000000001
3926,22.33,17.7500000000001
3927,22.33,17.7500000000001
3928,22.33,17.7500000000001
3929,22.33,17.7500000000001
3930,22.33,17.7500000000001
3931,22.33,17.7500000000001
3932,22.33,17.7500000000001
3933,22.33,17.7500000000001
3934,22.33,17.7500000000001
3935,22.33,17.7500000000001
3936,22.33,17.7500000000001
3937,22.33,17.7500000000001
3938,22.33,17.7500000000001
3939,22.33,17.7500000000001
3940,22.33,17.7500000000001
3941,22.33,17.7500000000001
3942,22.33,17.7500000000001
3943,22.33,17.7500000000001
3944,22.33,17.7500000000001
3945,22.33,17.7500000000001
3946,22.33,17.7500000000001
3947,22.33,17.7500000000001
3948,22.33,17.7500000000001
3949,22.33,17.7500000000001
3950,22.33,17.7500000000001
3951,22.33,17.7500000000001
3952,22.33,17.7500000000001
3953,22.33,17.7500000000001
3954,22.33,17.7500000000001
3955,22.33,17.7500000000001
3956,22.33,17.7500000000001
3957,22.33,17.7500000000001
3958,22.33,17.7500000000001
3959,22.33,17.7500000000001
3960,22.33,17.7500000000001
3961,22.33,17.7500000000001
3962,22.33,17.7500000000001
3963,22.33,17.7500000000001
3964,22.33,17.7500000000001
3965,22.33,17.7500000000001
3966,22.33,17.7500000000001
3967,22.33,17.7500000000001
3968,22.33,17.7500000000001
3969,22.33,17.7500000000001
3970,22.33,17.7500000000001
3971,22.33,17.7500000000001
3972,22.33,17.7500000000001
3973,22.33,17.7500000000001
3974,22.33,17.7500000000001
3975,22.33,17.7500000000001
3976,22.33,17.7500000000001
3977,22.33,17.7500000000001
3978,22.33,17.7500000000001
3979,22.33,17.7500000000001
3980,22.33,17.7500000000001
3981,22.33,17.7500000000001
3982,22.33,17.7500000000001
3983,22.33,17.7500000000001
3984,22.33,17.7500000000001
3985,22.33,17.7500000000001
3986,22.33,17.7500000000001
3987,22.33,17.7500000000001
3988,22.33,17.7500000000001
3989,22.33,17.7500000000001
3990,22.33,17.7500000000001
3991,22.33,17.7500000000001
3992,22.33,17.7500000000001
3993,22.33,17.7500000000001
3994,22.33,17.7500000000001
3995,22.33,17.7500000000001
3996,22.33,17.7500000000001
3997,22.33,17.7500000000001
3998,22.33,17.7500000000001
3999,22.33,17.7500000000001
4000,22.33,17.7500000000001
4001,22.33,17.7500000000001
4002,22.33,17.7500000000001
4003,22.33,17.7500000000001
4004,22.33,17.7500000000001
4005,22.33,17.7500000000001
4006,22.33,17.7500000000001
4007,22.33,17.7500000000001
4008,22.33,17.7500000000001
4009,22.33,17.7500000000001
4010,22.33,17.7500000000001
4011,22.33,17.7500000000001
4012,21.53,16.8999999999999
4013,20.73,16.05
4014,20.73,16.05
4015,20.73,16.05
4016,20.73,16.05
4017,20.73,16.05
4018,20.73,16.05
4019,20.73,16.05
4020,20.73,16.05
4021,20.73,16.05
4022,20.73,16.05
4023,20.73,16.05
4024,20.73,16.05
4025,20.73,16.05
4026,20.73,16.05
4027,20.73,16.05
4028,20.83,16.1499999999999
4029,20.83,16.1499999999999
4030,20.83,16.1499999999999
4031,20.83,16.1499999999999
4032,20.83,16.1499999999999
4033,20.03,15.3
4034,19.23,14.4500000000001
4035,19.23,14.4500000000001
4036,19.23,14.4500000000001
4037,19.23,14.4500000000001
4038,19.23,14.4500000000001
4039,19.23,14.4500000000001
4040,19.23,14.4500000000001
4041,19.23,14.4500000000001
4042,19.23,14.4500000000001
4043,19.23,14.4500000000001
4044,19.23,14.4500000000001
4045,19.23,14.4500000000001
4046,19.23,14.4500000000001
4047,19.23,14.4500000000001
4048,19.23,14.4500000000001
4049,19.23,14.4500000000001
4050,19.23,14.4500000000001
4051,19.23,14.4500000000001
4052,19.23,14.4500000000001
4053,19.23,14.4500000000001
4054,19.23,14.4500000000001
4055,19.23,14.4500000000001
4056,19.23,14.4500000000001
4057,19.23,14.4500000000001
4058,19.23,14.4500000000001
4059,19.23,14.4500000000001
4060,19.23,14.4500000000001
4061,19.23,14.4500000000001
4062,19.23,14.4500000000001
4063,19.23,14.4500000000001
4064,19.23,14.4500000000001
4065,19.23,14.4500000000001
4066,19.23,14.4500000000001
4067,19.23,14.4500000000001
4068,19.23,14.4500000000001
4069,19.23,14.4500000000001
4070,19.23,14.4500000000001
4071,19.23,14.4500000000001
4072,19.23,14.4500000000001
4073,19.23,14.4500000000001
4074,19.23,14.4500000000001
4075,19.23,14.4500000000001
4076,19.23,14.4500000000001
4077,19.23,14.4500000000001
4078,19.23,14.4500000000001
4079,19.23,14.4500000000001
4080,19.23,14.4500000000001
4081,19.23,14.4500000000001
4082,19.23,14.4500000000001
4083,19.23,14.4500000000001
4084,19.33,14.55
4085,19.33,14.55
4086,19.33,14.55
4087,19.33,14.55
4088,19.33,14.55
4089,19.33,14.55
4090,19.33,14.55
4091,19.33,14.55
4092,19.33,14.55
4093,19.33,14.55
4094,19.33,14.55
4095,19.33,14.55
4096,19.33,14.55
4097,19.33,14.55
4098,19.33,14.55
4099,19.33,14.55
4100,19.33,14.55
4101,19.33,14.55
4102,19.33,14.55
4103,19.33,14.55
4104,19.33,14.55
4105,19.33,14.55
4106,19.33,14.55
4107,19.33,14.55
4108,19.33,14.55
4109,19.33,14.55
4110,19.33,14.55
4111,19.33,14.55
4112,19.33,14.55
4113,19.33,14.55
4114,19.33,14.55
4115,19.33,14.55
4116,19.33,14.55
4117,19.33,14.55
4118,19.33,14.55
4119,19.33,14.55
4120,19.33,14.55
4121,19.33,14.55
4122,19.33,14.55
4123,19.33,14.55
4124,19.33,14.55
4125,19.33,14.55
4126,19.33,14.55
4127,19.33,14.55
4128,19.33,14.55
4129,19.33,14.55
4130,19.43,14.65
4131,19.43,14.65
4132,19.43,14.65
4133,19.43,14.65
4134,19.43,14.65
4135,19.43,14.65
4136,19.43,14.65
4137,19.43,14.65
4138,19.43,14.65
4139,19.43,14.65
4140,19.43,14.65
4141,19.43,14.65
4142,19.43,14.65
4143,19.43,14.65
4144,19.43,14.65
4145,19.43,14.65
4146,19.43,14.65
4147,19.43,14.65
4148,19.43,14.65
4149,19.43,14.65
4150,19.43,14.65
4151,20.53,15.15
4152,20.03,16.3500000000001
4153,20.03,16.3500000000001
4154,20.03,16.3500000000001
4155,20.03,16.3500000000001
4156,20.03,16.3500000000001
4157,20.03,16.3500000000001
4158,20.03,16.3500000000001
4159,20.03,16.3500000000001
4160,20.03,16.3500000000001
4161,20.03,16.3500000000001
4162,20.03,16.3500000000001
4163,20.03,16.3500000000001
4164,20.03,16.3500000000001
4165,20.03,16.3500000000001
4166,20.03,16.3500000000001
4167,20.03,16.3500000000001
4168,20.03,16.3500000000001
4169,20.03,16.3500000000001
4170,20.03,16.3500000000001
4171,20.03,16.3500000000001
4172,20.03,16.3500000000001
4173,20.03,16.3500000000001
4174,20.03,16.3500000000001
4175,20.03,16.3500000000001
4176,20.03,16.3500000000001
4177,20.03,16.3500000000001
4178,20.03,16.3500000000001
4179,20.03,16.3500000000001
4180,20.03,16.3500000000001
4181,20.03,16.3500000000001
4182,20.03,16.3500000000001
4183,20.03,16.3500000000001
4184,20.03,16.3500000000001
4185,20.03,16.3500000000001
4186,20.13,16.45
4187,20.13,16.45
4188,20.13,16.45
4189,20.13,16.45
4190,20.13,16.45
4191,20.13,16.45
4192,20.13,16.45
4193,20.13,16.45
4194,20.13,16.45
4195,20.13,16.45
4196,20.13,16.45
4197,20.13,16.45
4198,20.13,16.45
4199,20.13,16.45
4200,20.13,16.45
4201,20.13,16.45
4202,20.13,16.45
4203,20.13,16.45
4204,20.13,16.45
4205,20.13,16.45
4206,20.13,16.45
4207,20.13,16.45
4208,20.13,16.45
4209,20.13,16.45
4210,20.13,16.45
4211,20.13,16.45
4212,20.13,16.45
4213,20.13,16.45
4214,20.13,16.45
4215,20.13,16.45
4216,20.13,16.45
4217,20.13,16.45
4218,20.13,16.45
4219,20.13,16.45
4220,20.13,16.45
4221,20.13,16.45
4222,20.13,16.45
4223,20.13,16.45
4224,20.13,16.45
4225,20.13,16.45
4226,20.13,16.45
4227,20.13,16.45
4228,20.13,16.45
4229,20.13,16.45
4230,20.13,16.45
4231,20.13,16.45
4232,20.13,16.45
4233,20.13,16.45
4234,20.13,16.45
4235,20.13,16.45
4236,20.13,16.45
4237,20.13,16.45
4238,20.13,16.45
4239,20.13,16.45
4240,20.13,16.45
4241,20.13,16.45
4242,20.13,16.45
4243,20.13,16.45
4244,20.13,16.45
4245,20.13,16.45
4246,20.13,16.45
4247,20.13,16.45
4248,20.13,16.45
4249,20.13,16.45
4250,20.13,16.45
4251,20.13,16.45
4252,20.13,16.45
4253,20.13,16.45
4254,20.13,16.45
4255,20.13,16.45
4256,20.13,16.45
4257,20.13,16.45
4258,20.13,16.45
4259,20.13,16.45
4260,20.13,16.45
4261,20.13,16.45
4262,20.13,16.45
4263,20.13,16.45
4264,20.13,16.45
4265,20.13,16.45
4266,20.13,16.45
4267,20.13,16.45
4268,20.13,16.45
4269,20.13,16.45
4270,20.13,16.45
4271,20.13,16.45
4272,20.13,16.45
4273,20.13,16.45
4274,20.13,16.45
4275,20.13,16.45
4276,20.13,16.45
4277,20.13,16.45
4278,20.13,16.45
4279,20.13,16.45
4280,20.13,16.45
4281,20.13,16.45
4282,20.13,16.45
4283,20.13,16.45
4284,20.13,16.45
4285,20.13,16.45
4286,20.13,16.45
4287,20.13,16.45
4288,20.13,16.45
4289,20.13,16.45
4290,20.13,16.45
4291,20.13,16.45
4292,20.13,16.45
4293,20.13,16.45
4294,20.13,16.45
4295,20.13,16.45
4296,20.13,16.45
4297,20.13,16.45
4298,20.13,16.45
4299,20.13,16.45
4300,20.13,16.45
4301,20.13,16.45
4302,20.13,16.45
4303,20.13,16.45
4304,20.13,16.45
4305,20.13,16.45
4306,20.13,16.45
4307,20.13,16.45
4308,20.13,16.45
4309,20.13,16.45
4310,20.13,16.45
4311,20.13,16.45
4312,20.13,16.45
4313,20.13,16.45
4314,20.13,16.45
4315,20.13,16.45
4316,20.13,16.45
4317,20.13,16.45
4318,20.13,16.45
4319,20.13,16.45
4320,20.13,16.45
4321,20.13,16.45
4322,20.13,16.45
4323,20.13,16.45
4324,20.13,16.45
4325,20.13,16.45
4326,20.13,16.45
4327,20.13,16.45
4328,20.13,16.45
4329,20.13,16.45
4330,20.13,16.45
4331,20.13,16.45
4332,20.23,16.5500000000001
4333,20.23,16.5500000000001
4334,20.23,16.5500000000001
4335,20.23,16.5500000000001
4336,20.23,16.5500000000001
4337,20.23,16.5500000000001
4338,20.23,16.5500000000001
4339,20.23,16.5500000000001
4340,20.23,16.5500000000001
4341,20.23,16.5500000000001
4342,20.23,16.5500000000001
4343,20.23,16.5500000000001
4344,20.23,16.5500000000001
4345,20.23,16.5500000000001
4346,20.23,16.5500000000001
4347,20.23,16.5500000000001
4348,20.23,16.5500000000001
4349,20.23,16.5500000000001
4350,20.23,16.5500000000001
4351,20.23,16.5500000000001
4352,20.23,16.5500000000001
4353,20.23,16.5500000000001
4354,20.33,16.65
4355,20.33,16.65
4356,20.33,16.65
4357,20.33,16.65
4358,20.33,16.65
4359,20.33,16.65
4360,20.33,16.65
4361,20.33,16.65
4362,20.33,16.65
4363,20.33,16.65
4364,20.33,16.65
4365,20.33,16.65
4366,20.33,16.65
4367,20.33,16.65
4368,20.33,16.65
4369,20.33,16.65
4370,20.33,16.65
4371,20.33,16.65
4372,20.33,16.65
4373,20.33,16.65
4374,20.33,16.65
4375,20.33,16.65
4376,20.33,16.65
4377,20.33,16.65
4378,20.33,16.65
4379,20.33,16.65
4380,20.33,16.65
4381,20.33,16.65
4382,20.33,16.65
4383,20.33,16.65
4384,20.33,16.65
4385,20.33,16.65
4386,20.33,16.65
4387,20.33,16.65
4388,20.33,16.65
4389,20.33,16.65
4390,20.33,16.65
4391,20.33,16.65
4392,20.33,16.65
4393,20.33,16.65
4394,20.33,16.65
4395,20.33,16.65
4396,20.33,16.65
4397,20.33,16.65
4398,20.33,16.65
4399,20.33,16.65
4400,20.33,16.65
4401,20.33,16.65
4402,20.33,16.65
4403,20.33,16.65
4404,20.33,16.65
4405,20.33,16.65
4406,20.33,16.65
4407,20.33,16.65
4408,20.33,16.65
4409,20.33,16.65
4410,20.33,16.65
4411,20.33,16.65
4412,20.33,16.65
4413,20.33,16.65
4414,20.33,16.65
4415,19.83,17.8500000000001
4416,19.83,17.8500000000001
4417,19.83,17.8500000000001
4418,19.83,17.8500000000001
4419,19.83,17.8500000000001
4420,19.83,17.8500000000001
4421,19.83,17.8500000000001
4422,19.83,17.8500000000001
4423,19.83,17.8500000000001
4424,19.83,17.8500000000001
4425,19.83,17.8500000000001
4426,19.83,17.8500000000001
4427,19.83,17.8500000000001
4428,19.83,17.8500000000001
4429,19.83,17.8500000000001
4430,19.83,17.8500000000001
4431,19.83,17.8500000000001
4432,19.83,17.8500000000001
4433,19.83,17.8500000000001
